,Q_DH_networkload,Q_aux_ch,Q_aux_dech,Q_from_storage_used,Q_missing,Q_storage_content_Wh,Q_to_storage,Solar_Q_th_W,mdot_DH_fin
0,288885.0,0.0,0.0,0.0,288885.0,0.0,0.0,0.0,17.182762296524967
1,272765.0,0.0,0.0,0.0,272765.0,0.0,0.0,0.0,17.182762296524967
2,271920.0,0.0,0.0,0.0,271920.0,0.0,0.0,0.0,17.182762296524967
3,265146.0,0.0,0.0,0.0,265146.0,0.0,0.0,0.0,17.182762296524967
4,253695.0,0.0,0.0,0.0,253695.0,0.0,0.0,0.0,17.182762296524967
5,977088.0,0.0,0.0,0.0,977088.0,0.0,0.0,0.0,22.58581227483352
6,1424009.0,0.0,0.0,0.0,1424009.0,0.0,0.0,0.0,24.643644493206462
7,5805218.0,0.0,0.0,0.0,5805218.0,0.0,0.0,0.0,61.050234147966954
8,6091868.0,0.0,0.0,0.0,6091868.0,0.0,0.0,0.0,71.11414001345493
9,5971894.0,0.0,0.0,0.0,5971894.0,0.0,0.0,0.0,63.76155250897521
10,5561237.0,0.0,0.0,0.0,5561237.0,0.0,0.0,0.0,54.24493269055446
11,5525913.0,0.0,0.0,0.0,5525913.0,0.0,0.0,0.0,53.77131329024387
12,5328047.0,0.0,0.0,0.0,5328047.0,0.0,0.0,0.0,52.79645413363175
13,5112291.0,0.0,0.0,0.0,5112291.0,0.0,0.0,0.0,52.32283473332115
14,4979908.0,0.0,0.0,0.0,4979908.0,0.0,0.0,0.0,50.8928786946161
15,5218048.0,0.0,0.0,0.0,5218048.0,0.0,0.0,0.0,50.8928786946161
16,4985145.0,0.0,0.0,0.0,4985145.0,0.0,0.0,0.0,50.4100525089752
17,5947664.0,0.0,0.0,0.0,5947664.0,0.0,0.0,0.0,79.79544087356724
18,1475012.0,0.0,0.0,0.0,1475012.0,0.0,0.0,0.0,27.96431651566496
19,1497428.0,0.0,0.0,0.0,1497428.0,0.0,0.0,0.0,27.964316515664958
20,1526822.0,0.0,0.0,0.0,1526822.0,0.0,0.0,0.0,27.964316515664958
21,1045469.0,0.0,0.0,0.0,1045469.0,0.0,0.0,0.0,23.848652078919052
22,247796.0,0.0,0.0,0.0,247796.0,0.0,0.0,0.0,17.094839606033357
23,238902.0,0.0,0.0,0.0,238902.0,0.0,0.0,0.0,17.094839606033357
24,27883.0,0.0,0.0,0.0,27883.0,0.0,0.0,0.0,15.831999801947825
25,65883.0,0.0,0.0,0.0,65883.0,0.0,0.0,0.0,16.31482598758873
26,96323.0,0.0,0.0,0.0,96323.0,0.0,0.0,0.0,16.31482598758873
27,121471.0,0.0,0.0,0.0,121471.0,0.0,0.0,0.0,16.31482598758873
28,148464.0,0.0,0.0,0.0,148464.0,0.0,0.0,0.0,16.31482598758873
29,177597.0,0.0,0.0,0.0,177597.0,0.0,0.0,0.0,16.31482598758873
30,986443.0,0.0,0.0,0.0,986443.0,0.0,0.0,0.0,26.603987079453503
31,988276.0,0.0,0.0,0.0,988276.0,0.0,0.0,0.0,26.603987079453503
32,1070523.0,0.0,0.0,0.0,1070523.0,0.0,0.0,0.0,26.603987079453503
33,1013261.0,0.0,0.0,0.0,1013261.0,0.0,0.0,0.0,26.919697030474893
34,950320.0,0.0,0.0,0.0,950320.0,0.0,0.0,0.0,26.91969703047489
35,948464.0,0.0,0.0,0.0,948464.0,0.0,0.0,0.0,26.919697030474893
36,1011792.0,0.0,0.0,0.0,1011792.0,0.0,0.0,0.0,27.866826883539034
37,893261.0,0.0,0.0,0.0,893261.0,0.0,0.0,0.0,21.60760516570365
38,805165.0,0.0,0.0,0.0,805165.0,0.0,0.0,0.0,20.746200375356022
39,794516.0,0.0,0.0,0.0,794516.0,0.0,0.0,0.0,21.607605165703646
40,857592.0,0.0,0.0,0.0,857592.0,0.0,0.0,0.0,24.06494311815856
41,923051.0,0.0,0.0,0.0,923051.0,0.0,0.0,0.0,26.919697030474893
42,1007774.0,0.0,0.0,0.0,1007774.0,0.0,0.0,0.0,26.919697030474893
43,1000745.0,0.0,0.0,0.0,1000745.0,0.0,0.0,0.0,26.919697030474893
44,1017123.0,0.0,0.0,0.0,1017123.0,0.0,0.0,0.0,27.866826883539034
45,394592.0,0.0,0.0,0.0,394592.0,0.0,0.0,0.0,17.577665791674267
46,286724.0,0.0,0.0,0.0,286724.0,0.0,0.0,0.0,16.630535938610112
47,290778.0,0.0,0.0,0.0,290778.0,0.0,0.0,0.0,16.630535938610112
48,198952.0,0.0,0.0,0.0,198952.0,0.0,0.0,0.0,16.35147537236952
49,208961.0,0.0,0.0,0.0,208961.0,0.0,0.0,0.0,17.42107356852291
50,217515.0,0.0,0.0,0.0,217515.0,0.0,0.0,0.0,17.42107356852291
51,225681.0,0.0,0.0,0.0,225681.0,0.0,0.0,0.0,18.37265820596168
52,234875.0,0.0,0.0,0.0,234875.0,0.0,0.0,0.0,18.37265820596168
53,245381.0,0.0,0.0,0.0,245381.0,0.0,0.0,0.0,18.37265820596168
54,1071469.0,0.0,0.0,0.0,1071469.0,0.0,0.0,0.0,26.603987079453503
55,1056234.0,0.0,0.0,0.0,1056234.0,0.0,0.0,0.0,26.603987079453503
56,1170336.0,0.0,0.0,0.0,1170336.0,0.0,0.0,0.0,27.866826883539034
57,1100241.0,0.0,0.0,0.0,1100241.0,0.0,0.0,0.0,27.866826883539034
58,988493.0,0.0,0.0,0.0,988493.0,0.0,0.0,0.0,26.919697030474893
59,914397.0,0.0,0.0,0.0,914397.0,0.0,0.0,0.0,22.5547350187678
60,900406.0,0.0,0.0,0.0,492371.6,0.0,0.0,408034.4,11.862626097444492
61,782032.0,0.0,0.0,0.0,782032.0,0.0,0.0,0.0,21.69333022842017
62,686648.0,0.0,0.0,0.0,686648.0,0.0,0.0,0.0,20.263374189715122
63,684213.0,0.0,0.0,0.0,684213.0,0.0,0.0,0.0,20.746200375356022
64,701841.0,0.0,0.0,0.0,701841.0,0.0,0.0,0.0,20.746200375356022
65,787792.0,0.0,0.0,0.0,787792.0,0.0,0.0,0.0,20.746200375356022
66,881169.0,0.0,0.0,0.0,881169.0,0.0,0.0,0.0,20.746200375356025
67,915374.0,0.0,0.0,0.0,915374.0,0.0,0.0,0.0,21.10262768392131
68,916455.0,0.0,0.0,0.0,916455.0,0.0,0.0,0.0,25.0120729712227
69,304327.0,0.0,0.0,0.0,304327.0,0.0,0.0,0.0,17.577665791674267
70,230421.0,0.0,0.0,0.0,230421.0,0.0,0.0,0.0,16.630535938610112
71,230398.0,0.0,0.0,0.0,230398.0,0.0,0.0,0.0,16.630535938610112
72,317749.0,0.0,0.0,0.0,317749.0,0.0,0.0,0.0,16.31482598758873
73,349839.0,0.0,0.0,0.0,349839.0,0.0,0.0,0.0,16.35147537236952
74,389053.0,0.0,0.0,0.0,389053.0,0.0,0.0,0.0,18.37265820596168
75,411644.0,0.0,0.0,0.0,411644.0,0.0,0.0,0.0,18.37265820596168
76,428334.0,0.0,0.0,0.0,428334.0,0.0,0.0,0.0,18.37265820596168
77,899096.0,0.0,0.0,0.0,899096.0,0.0,0.0,0.0,21.07418319511596
78,1942077.0,0.0,0.0,0.0,1942077.0,0.0,0.0,0.0,33.357799552339195
79,4568127.0,0.0,0.0,0.0,4568127.0,0.0,0.0,0.0,48.73119490534362
80,5011792.0,0.0,0.0,0.0,5011792.0,0.0,0.0,0.0,50.11409348376913
81,5484428.0,0.0,0.0,0.0,5484428.0,0.0,0.0,0.0,61.68770111726573
82,5831289.0,0.0,0.0,0.0,5831289.0,0.0,0.0,0.0,64.52008117938496
83,5526623.0,0.0,0.0,0.0,5159230.9,0.0,0.0,367392.10000000003,53.803996934911524
84,5548269.0,0.0,0.0,0.0,5449203.6,0.0,0.0,99065.40000000001,61.51647413074477
85,5916313.0,0.0,0.0,0.0,5880522.0,0.0,0.0,35791.0,69.82176104046249
86,5599858.0,0.0,0.0,0.0,5599858.0,0.0,0.0,0.0,66.09802598884619
87,5480954.0,0.0,0.0,0.0,5480954.0,0.0,0.0,0.0,60.23922256034303
88,4805312.0,0.0,0.0,0.0,4805312.0,0.0,0.0,0.0,55.24381442511425
89,5273425.0,0.0,0.0,0.0,5273425.0,0.0,0.0,0.0,62.78281974108607
90,1775278.0,0.0,0.0,0.0,1775278.0,0.0,0.0,0.0,34.620639356424725
91,1775070.0,0.0,0.0,0.0,1775070.0,0.0,0.0,0.0,34.620639356424725
92,1834665.0,0.0,0.0,0.0,1834665.0,0.0,0.0,0.0,34.620639356424725
93,1115000.0,0.0,0.0,0.0,1115000.0,0.0,0.0,0.0,24.33147826455995
94,403494.0,0.0,0.0,0.0,403494.0,0.0,0.0,0.0,16.749345041465205
95,421728.0,0.0,0.0,0.0,421728.0,0.0,0.0,0.0,18.68391337260844
96,309880.0,0.0,0.0,0.0,309880.0,0.0,0.0,0.0,18.37265820596168
97,318208.0,0.0,0.0,0.0,318208.0,0.0,0.0,0.0,18.37265820596168
98,332427.0,0.0,0.0,0.0,332427.0,0.0,0.0,0.0,18.37265820596168
99,340615.0,0.0,0.0,0.0,340615.0,0.0,0.0,0.0,18.37265820596168
100,347788.0,0.0,0.0,0.0,347788.0,0.0,0.0,0.0,18.37265820596168
101,997448.0,0.0,0.0,0.0,997448.0,0.0,0.0,0.0,25.12647067884737
102,2044804.0,0.0,0.0,0.0,2044804.0,0.0,0.0,0.0,33.357799552339195
103,6094822.0,0.0,0.0,0.0,6094822.0,0.0,0.0,0.0,70.4323604769599
104,6315678.0,0.0,0.0,0.0,6315678.0,0.0,0.0,0.0,71.69520028104543
105,6622598.0,0.0,0.0,0.0,6622598.0,0.0,0.0,0.0,71.69520028104543
106,6643622.0,0.0,0.0,0.0,6643622.0,0.0,0.0,0.0,71.69520028104543
107,6545808.0,0.0,0.0,0.0,6545808.0,0.0,0.0,0.0,71.69520028104543
108,5897846.0,0.0,0.0,0.0,5897846.0,0.0,0.0,0.0,68.86282021892623
109,6247468.0,0.0,0.0,0.0,6247468.0,0.0,0.0,0.0,71.69520028104543
110,5851644.0,0.0,0.0,0.0,5851644.0,0.0,0.0,0.0,69.2995918710586
111,5794093.0,0.0,0.0,0.0,5794093.0,0.0,0.0,0.0,69.2995918710586
112,5425381.0,0.0,0.0,0.0,5425381.0,0.0,0.0,0.0,62.78281974108608
113,5003756.0,0.0,0.0,0.0,5003756.0,0.0,0.0,0.0,59.75639637470212
114,1670278.0,0.0,0.0,0.0,1670278.0,0.0,0.0,0.0,29.62122201962916
115,1673594.0,0.0,0.0,0.0,1673594.0,0.0,0.0,0.0,29.62122201962916
116,1639312.0,0.0,0.0,0.0,1639312.0,0.0,0.0,0.0,30.56835187269331
117,919988.0,0.0,0.0,0.0,919988.0,0.0,0.0,0.0,20.27919078082854
118,392374.0,0.0,0.0,0.0,392374.0,0.0,0.0,0.0,17.736783519544293
119,414470.0,0.0,0.0,0.0,414470.0,0.0,0.0,0.0,18.688368156983067
120,301344.0,0.0,0.0,0.0,301344.0,0.0,0.0,0.0,17.42107356852291
121,313681.0,0.0,0.0,0.0,313681.0,0.0,0.0,0.0,18.37265820596168
122,337492.0,0.0,0.0,0.0,337492.0,0.0,0.0,0.0,18.37265820596168
123,350806.0,0.0,0.0,0.0,350806.0,0.0,0.0,0.0,18.37265820596168
124,356538.0,0.0,0.0,0.0,356538.0,0.0,0.0,0.0,18.37265820596168
125,851679.0,0.0,0.0,0.0,851679.0,0.0,0.0,0.0,21.07418319511596
126,1891251.0,0.0,0.0,0.0,1891251.0,0.0,0.0,0.0,29.305512068607772
127,4572183.0,0.0,0.0,0.0,4572183.0,0.0,0.0,0.0,49.79838353274774
128,4844346.0,0.0,0.0,0.0,4844346.0,0.0,0.0,0.0,50.11409348376913
129,4641337.0,0.0,0.0,0.0,4641337.0,0.0,0.0,0.0,46.061806000037706
130,5019592.0,0.0,0.0,0.0,5019592.0,0.0,0.0,0.0,51.56257204069184
131,4936850.0,0.0,0.0,0.0,4936850.0,0.0,0.0,0.0,47.51028455696042
132,3006903.0,0.0,0.0,0.0,3006903.0,0.0,0.0,0.0,33.42676337166533
133,3863011.0,0.0,0.0,0.0,3863011.0,0.0,0.0,0.0,42.08523731051436
134,3745335.0,0.0,0.0,0.0,3745335.0,0.0,0.0,0.0,40.7725442033587
135,3410995.0,0.0,0.0,0.0,3410995.0,0.0,0.0,0.0,40.772544203358706
136,3048045.0,0.0,0.0,0.0,3048045.0,0.0,0.0,0.0,37.31893800338259
137,2668858.0,0.0,0.0,0.0,2668858.0,0.0,0.0,0.0,33.11105342064395
138,1471896.0,0.0,0.0,0.0,1471896.0,0.0,0.0,0.0,27.954749574030643
139,1483775.0,0.0,0.0,0.0,1483775.0,0.0,0.0,0.0,27.954749574030643
140,1485744.0,0.0,0.0,0.0,1485744.0,0.0,0.0,0.0,28.270459525052022
141,870159.0,0.0,0.0,0.0,870159.0,0.0,0.0,0.0,21.306777090707886
142,395473.0,0.0,0.0,0.0,395473.0,0.0,0.0,0.0,17.736783519544293
143,409568.0,0.0,0.0,0.0,409568.0,0.0,0.0,0.0,18.688368156983067
144,327949.0,0.0,0.0,0.0,327949.0,0.0,0.0,0.0,18.37265820596168
145,333452.0,0.0,0.0,0.0,333452.0,0.0,0.0,0.0,18.37265820596168
146,351710.0,0.0,0.0,0.0,351710.0,0.0,0.0,0.0,18.37265820596168
147,375817.0,0.0,0.0,0.0,375817.0,0.0,0.0,0.0,18.37265820596168
148,359368.0,0.0,0.0,0.0,359368.0,0.0,0.0,0.0,18.37265820596168
149,811689.0,0.0,0.0,0.0,811689.0,0.0,0.0,0.0,21.07418319511596
150,1877465.0,0.0,0.0,0.0,1877465.0,0.0,0.0,0.0,29.305512068607772
151,4775223.0,0.0,0.0,0.0,4775223.0,0.0,0.0,0.0,49.79838353274774
152,4683849.0,0.0,0.0,0.0,4683849.0,0.0,0.0,0.0,50.11409348376913
153,4891213.0,0.0,0.0,0.0,4891213.0,0.0,0.0,0.0,47.51028455696042
154,5327859.0,0.0,0.0,0.0,5327859.0,0.0,0.0,0.0,55.534845962564965
155,5305157.0,0.0,0.0,0.0,5305157.0,0.0,0.0,0.0,57.63541363353432
156,5234921.0,0.0,0.0,0.0,5234921.0,0.0,0.0,0.0,54.60491178190368
157,5379063.0,0.0,0.0,0.0,5379063.0,0.0,0.0,0.0,63.85220732918785
158,4353145.0,0.0,0.0,0.0,4353145.0,0.0,0.0,0.0,45.26326986337543
159,3989575.0,0.0,0.0,0.0,3989575.0,0.0,0.0,0.0,41.769527359492976
160,3789994.0,0.0,0.0,0.0,3789994.0,0.0,0.0,0.0,42.24314675980357
161,4513732.0,0.0,0.0,0.0,4513732.0,0.0,0.0,0.0,46.56030426786712
162,1690091.0,0.0,0.0,0.0,1690091.0,0.0,0.0,0.0,30.56835187269331
163,1667256.0,0.0,0.0,0.0,1667256.0,0.0,0.0,0.0,30.56835187269331
164,1652260.0,0.0,0.0,0.0,1652260.0,0.0,0.0,0.0,30.56835187269331
165,885475.0,0.0,0.0,0.0,885475.0,0.0,0.0,0.0,20.40840186672031
166,402736.0,0.0,0.0,0.0,402736.0,0.0,0.0,0.0,17.736783519544293
167,389932.0,0.0,0.0,0.0,389932.0,0.0,0.0,0.0,17.736783519544293
168,322788.0,0.0,0.0,0.0,322788.0,0.0,0.0,0.0,18.37265820596168
169,338816.0,0.0,0.0,0.0,338816.0,0.0,0.0,0.0,18.37265820596168
170,367444.0,0.0,0.0,0.0,367444.0,0.0,0.0,0.0,18.37265820596168
171,382034.0,0.0,0.0,0.0,382034.0,0.0,0.0,0.0,18.37265820596168
172,391876.0,0.0,0.0,0.0,391876.0,0.0,0.0,0.0,18.37265820596168
173,844421.0,0.0,0.0,0.0,844421.0,0.0,0.0,0.0,21.07418319511596
174,1920938.0,0.0,0.0,0.0,1920938.0,0.0,0.0,0.0,29.305512068607776
175,4521546.0,0.0,0.0,0.0,4521546.0,0.0,0.0,0.0,49.79838353274774
176,4336417.0,0.0,0.0,0.0,4336417.0,0.0,0.0,0.0,44.994617372633584
177,4042158.0,0.0,0.0,0.0,4042158.0,0.0,0.0,0.0,42.56806349615525
178,4180744.0,0.0,0.0,0.0,4180744.0,0.0,0.0,0.0,42.252353545133865
179,4130100.0,0.0,0.0,0.0,4130100.0,0.0,0.0,0.0,41.217301001578114
180,4164322.0,0.0,0.0,0.0,4164322.0,0.0,0.0,0.0,43.98881274953001
181,4690599.0,0.0,0.0,0.0,4690599.0,0.0,0.0,0.0,50.11409348376913
182,3818499.0,0.0,0.0,0.0,3818499.0,0.0,0.0,0.0,41.769527359492976
183,3466965.0,0.0,0.0,0.0,3466965.0,0.0,0.0,0.0,40.772544203358706
184,3112083.0,0.0,0.0,0.0,3112083.0,0.0,0.0,0.0,36.79491249866392
185,3077846.0,0.0,0.0,0.0,3077846.0,0.0,0.0,0.0,34.619689048657946
186,1505567.0,0.0,0.0,0.0,1505567.0,0.0,0.0,0.0,27.954749574030643
187,1516919.0,0.0,0.0,0.0,1516919.0,0.0,0.0,0.0,27.954749574030643
188,1533077.0,0.0,0.0,0.0,1533077.0,0.0,0.0,0.0,27.954749574030643
189,792211.0,0.0,0.0,0.0,792211.0,0.0,0.0,0.0,20.039130651560203
190,439948.0,0.0,0.0,0.0,439948.0,0.0,0.0,0.0,18.37265820596168
191,447925.0,0.0,0.0,0.0,447925.0,0.0,0.0,0.0,18.37265820596168
192,404168.0,0.0,0.0,0.0,404168.0,0.0,0.0,0.0,18.37265820596168
193,345944.0,0.0,0.0,0.0,345944.0,0.0,0.0,0.0,18.37265820596168
194,356284.0,0.0,0.0,0.0,356284.0,0.0,0.0,0.0,18.37265820596168
195,366873.0,0.0,0.0,0.0,366873.0,0.0,0.0,0.0,18.37265820596168
196,380104.0,0.0,0.0,0.0,380104.0,0.0,0.0,0.0,18.37265820596168
197,398823.0,0.0,0.0,0.0,398823.0,0.0,0.0,0.0,18.37265820596168
198,1319994.0,0.0,0.0,0.0,1319994.0,0.0,0.0,0.0,26.603987079453503
199,1296278.0,0.0,0.0,0.0,1296278.0,0.0,0.0,0.0,26.6039870794535
200,1350644.0,0.0,0.0,0.0,1350644.0,0.0,0.0,0.0,26.603987079453503
201,1277344.0,0.0,0.0,0.0,1277344.0,0.0,0.0,0.0,26.603987079453503
202,1208570.0,0.0,0.0,0.0,1208570.0,0.0,0.0,0.0,26.603987079453503
203,1193385.0,0.0,0.0,0.0,1193385.0,0.0,0.0,0.0,26.603987079453503
204,1234010.0,0.0,0.0,0.0,1234010.0,0.0,0.0,0.0,26.919697030474893
205,1108109.0,0.0,0.0,0.0,1108109.0,0.0,0.0,0.0,26.603987079453503
206,1002509.0,0.0,0.0,0.0,1002509.0,0.0,0.0,0.0,26.603987079453503
207,990736.0,0.0,0.0,0.0,990736.0,0.0,0.0,0.0,26.603987079453503
208,1050418.0,0.0,0.0,0.0,1050418.0,0.0,0.0,0.0,26.603987079453503
209,1111880.0,0.0,0.0,0.0,1111880.0,0.0,0.0,0.0,26.603987079453503
210,1196291.0,0.0,0.0,0.0,1196291.0,0.0,0.0,0.0,26.603987079453503
211,1168664.0,0.0,0.0,0.0,1168664.0,0.0,0.0,0.0,26.603987079453503
212,1159236.0,0.0,0.0,0.0,1159236.0,0.0,0.0,0.0,26.919697030474893
213,436488.0,0.0,0.0,0.0,436488.0,0.0,0.0,0.0,18.688368156983067
214,374280.0,0.0,0.0,0.0,374280.0,0.0,0.0,0.0,18.37265820596168
215,363394.0,0.0,0.0,0.0,363394.0,0.0,0.0,0.0,18.37265820596168
216,319778.0,0.0,0.0,0.0,319778.0,0.0,0.0,0.0,18.37265820596168
217,338604.0,0.0,0.0,0.0,338604.0,0.0,0.0,0.0,18.37265820596168
218,354420.0,0.0,0.0,0.0,354420.0,0.0,0.0,0.0,18.37265820596168
219,366377.0,0.0,0.0,0.0,366377.0,0.0,0.0,0.0,18.37265820596168
220,380732.0,0.0,0.0,0.0,380732.0,0.0,0.0,0.0,18.37265820596168
221,392349.0,0.0,0.0,0.0,392349.0,0.0,0.0,0.0,18.37265820596168
222,1300961.0,0.0,0.0,0.0,1300961.0,0.0,0.0,0.0,26.6039870794535
223,1275580.0,0.0,0.0,0.0,1275580.0,0.0,0.0,0.0,26.6039870794535
224,1285974.0,0.0,0.0,0.0,1285974.0,0.0,0.0,0.0,26.6039870794535
225,1268113.0,0.0,0.0,0.0,1268113.0,0.0,0.0,0.0,26.6039870794535
226,1221356.0,0.0,0.0,0.0,1221356.0,0.0,0.0,0.0,26.919697030474893
227,1169748.0,0.0,0.0,0.0,1169748.0,0.0,0.0,0.0,26.919697030474893
228,1202085.0,0.0,0.0,0.0,1202085.0,0.0,0.0,0.0,27.866826883539034
229,1115510.0,0.0,0.0,0.0,1115510.0,0.0,0.0,0.0,26.919697030474893
230,1007586.0,0.0,0.0,0.0,1007586.0,0.0,0.0,0.0,26.603987079453503
231,1000826.0,0.0,0.0,0.0,1000826.0,0.0,0.0,0.0,26.603987079453503
232,1015355.0,0.0,0.0,0.0,1015355.0,0.0,0.0,0.0,26.603987079453503
233,1090531.0,0.0,0.0,0.0,1090531.0,0.0,0.0,0.0,26.603987079453503
234,1157592.0,0.0,0.0,0.0,1157592.0,0.0,0.0,0.0,26.919697030474893
235,1180668.0,0.0,0.0,0.0,1180668.0,0.0,0.0,0.0,26.919697030474893
236,1165350.0,0.0,0.0,0.0,1165350.0,0.0,0.0,0.0,27.866826883539034
237,441351.0,0.0,0.0,0.0,441351.0,0.0,0.0,0.0,18.68391337260844
238,344276.0,0.0,0.0,0.0,344276.0,0.0,0.0,0.0,18.37265820596168
239,321412.0,0.0,0.0,0.0,321412.0,0.0,0.0,0.0,18.37265820596168
240,277642.0,0.0,0.0,0.0,277642.0,0.0,0.0,0.0,18.37265820596168
241,460550.0,0.0,0.0,0.0,460550.0,0.0,0.0,0.0,18.37265820596168
242,482404.0,0.0,0.0,0.0,482404.0,0.0,0.0,0.0,18.37265820596168
243,494713.0,0.0,0.0,0.0,494713.0,0.0,0.0,0.0,18.37265820596168
244,501711.0,0.0,0.0,0.0,501711.0,0.0,0.0,0.0,18.37265820596168
245,920118.0,0.0,0.0,0.0,920118.0,0.0,0.0,0.0,21.232056328552822
246,1990260.0,0.0,0.0,0.0,1990260.0,0.0,0.0,0.0,29.46338520204464
247,4463278.0,0.0,0.0,0.0,4463278.0,0.0,0.0,0.0,49.31555734710685
248,4210388.0,0.0,0.0,0.0,4210388.0,0.0,0.0,0.0,42.55885671082496
249,4518506.0,0.0,0.0,0.0,4518506.0,0.0,0.0,0.0,46.061806000037706
250,4619409.0,0.0,0.0,0.0,4619409.0,0.0,0.0,0.0,46.061806000037706
251,4357399.0,0.0,0.0,0.0,4357399.0,0.0,0.0,0.0,45.11767931266464
252,4130411.0,0.0,0.0,0.0,3831369.0,0.0,0.0,299042.0,41.29192061619233
253,4019056.0,0.0,0.0,0.0,4019056.0,0.0,0.0,0.0,42.55885671082496
254,4125428.0,0.0,0.0,0.0,4125428.0,0.0,0.0,0.0,44.19608123597129
255,4247500.0,0.0,0.0,0.0,4247500.0,0.0,0.0,0.0,45.26326986337543
256,3606411.0,0.0,0.0,0.0,3606411.0,0.0,0.0,0.0,42.24314675980357
257,3057309.0,0.0,0.0,0.0,3057309.0,0.0,0.0,0.0,34.619689048657946
258,1510261.0,0.0,0.0,0.0,1510261.0,0.0,0.0,0.0,27.954749574030647
259,1686899.0,0.0,0.0,0.0,1686899.0,0.0,0.0,0.0,29.621222019629155
260,1721858.0,0.0,0.0,0.0,1721858.0,0.0,0.0,0.0,30.56835187269331
261,965152.0,0.0,0.0,0.0,965152.0,0.0,0.0,0.0,22.337022999201487
262,435783.0,0.0,0.0,0.0,435783.0,0.0,0.0,0.0,18.688368156983067
263,536272.0,0.0,0.0,0.0,536272.0,0.0,0.0,0.0,18.688368156983067
264,489104.0,0.0,0.0,0.0,489104.0,0.0,0.0,0.0,18.37265820596168
265,520637.0,0.0,0.0,0.0,520637.0,0.0,0.0,0.0,18.37265820596168
266,561543.0,0.0,0.0,0.0,561543.0,0.0,0.0,0.0,18.37265820596168
267,585233.0,0.0,0.0,0.0,585233.0,0.0,0.0,0.0,18.37265820596168
268,599652.0,0.0,0.0,0.0,599652.0,0.0,0.0,0.0,18.37265820596168
269,913220.0,0.0,0.0,0.0,913220.0,0.0,0.0,0.0,19.881293833975686
270,2014994.0,0.0,0.0,0.0,2014994.0,0.0,0.0,0.0,33.57904963879055
271,3165049.0,0.0,0.0,0.0,3165049.0,0.0,0.0,0.0,37.167193767329564
272,2946950.0,0.0,0.0,0.0,2946950.0,0.0,0.0,0.0,31.56236817898885
273,2915047.0,0.0,0.0,0.0,2915047.0,0.0,0.0,0.0,30.05373255097485
274,2833335.0,0.0,0.0,0.0,2833335.0,0.0,0.0,0.0,31.404495045551982
275,2605506.0,0.0,0.0,0.0,2605506.0,0.0,0.0,0.0,29.10960586360177
276,2165119.0,0.0,0.0,0.0,1500532.5999999999,0.0,0.0,664586.4000000001,19.48341261799247
277,2358027.0,0.0,0.0,0.0,2358027.0,0.0,0.0,0.0,29.10960586360178
278,2407087.0,0.0,0.0,0.0,2407087.0,0.0,0.0,0.0,28.62677967796088
279,2080172.0,0.0,0.0,0.0,2080172.0,0.0,0.0,0.0,27.629796521826602
280,2393087.0,0.0,0.0,0.0,2393087.0,0.0,0.0,0.0,29.109605863601768
281,2182782.0,0.0,0.0,0.0,2182782.0,0.0,0.0,0.0,29.10960586360177
282,1677262.0,0.0,0.0,0.0,1677262.0,0.0,0.0,0.0,28.1126227074675
283,1704143.0,0.0,0.0,0.0,1704143.0,0.0,0.0,0.0,28.112622707467498
284,1733092.0,0.0,0.0,0.0,1733092.0,0.0,0.0,0.0,28.112622707467498
285,891154.0,0.0,0.0,0.0,891154.0,0.0,0.0,0.0,19.881293833975686
286,625588.0,0.0,0.0,0.0,625588.0,0.0,0.0,0.0,18.37265820596168
287,644793.0,0.0,0.0,0.0,644793.0,0.0,0.0,0.0,18.37265820596168
288,618017.0,0.0,0.0,0.0,618017.0,0.0,0.0,0.0,18.37265820596168
289,617702.0,0.0,0.0,0.0,617702.0,0.0,0.0,0.0,18.37265820596168
290,626118.0,0.0,0.0,0.0,626118.0,0.0,0.0,0.0,18.37265820596168
291,632934.0,0.0,0.0,0.0,632934.0,0.0,0.0,0.0,18.37265820596168
292,633151.0,0.0,0.0,0.0,633151.0,0.0,0.0,0.0,18.37265820596168
293,919559.0,0.0,0.0,0.0,919559.0,0.0,0.0,0.0,19.881293833975686
294,2029642.0,0.0,0.0,0.0,2029642.0,0.0,0.0,0.0,33.57904963879055
295,3234336.0,0.0,0.0,0.0,3234336.0,0.0,0.0,0.0,33.55250042125382
296,3552536.0,0.0,0.0,0.0,3552536.0,0.0,0.0,0.0,34.619689048657946
297,3459255.0,0.0,0.0,0.0,3459255.0,0.0,0.0,0.0,34.619689048657946
298,4087532.0,0.0,0.0,0.0,4087532.0,0.0,0.0,0.0,42.72597294544447
299,3469112.0,0.0,0.0,0.0,3469112.0,0.0,0.0,0.0,37.389135549421866
300,3442772.0,0.0,0.0,0.0,3442772.0,0.0,0.0,0.0,34.935398999679336
301,3575962.0,0.0,0.0,0.0,3575962.0,0.0,0.0,0.0,41.76952735949298
302,2889532.0,0.0,0.0,0.0,2889532.0,0.0,0.0,0.0,33.55250042125382
303,2659137.0,0.0,0.0,0.0,2659137.0,0.0,0.0,0.0,30.053732550974846
304,2310961.0,0.0,0.0,0.0,2310961.0,0.0,0.0,0.0,30.05373255097485
305,1969203.0,0.0,0.0,0.0,1969203.0,0.0,0.0,0.0,29.10960586360177
306,1538028.0,0.0,0.0,0.0,1538028.0,0.0,0.0,0.0,28.112622707467498
