Name,Af_m2,Aroof_m2,GFA_m2,people0,Q_gain_sen_base0_kW,Qhs_sen_ahu_MWhyr,Eauxf_cs0_kW,Qcsf_aru_MWhyr,Qhsf_aru0_kW,Qcs_lat_sys_MWhyr,Q_gain_lat_peop_MWhyr,Qhs_dis_ls0_kW,Qhs_lat_sys_MWhyr,Qhprof0_kW,Qhsf_lat0_kW,Qhs_sen_ahu0_kW,Qwwf_MWhyr,Q_loss_sen_ref0_kW,Q_gain_sen_vent_MWhyr,Qcsf_scu0_kW,Edataf_MWhyr,Qcs_em_ls_MWhyr,I_sol0_kW,Eauxf_fw_MWhyr,Qhs_lat_aru_MWhyr,Qcsf_MWhyr,Qcdataf0_kW,Qcs_lat_sys0_kW,Qhs_sen_sys0_kW,Eaf0_kW,Q_gain_sen_light_MWhyr,Qcs_sen_scu_MWhyr,Qcref_MWhyr,Q_gain_sen_wind0_kW,Q_gain_sen_data0_kW,Qcs_em_ls0_kW,Edataf0_kW,Q_gain_sen_peop_MWhyr,Qcsf_scu_MWhyr,Q_gain_sen_roof_MWhyr,Qcs_lat_aru0_kW,Eauxf0_kW,Qhsf_ahu0_kW,Qcsf_lat0_kW,Eauxf_hs0_kW,Eprof_MWhyr,Q_gain_sen_wall_MWhyr,Ef_MWhyr,Qcs_lat_ahu0_kW,Qhs_lat_sys0_kW,QEf_MWhyr,Ef0_kW,Qcs_lat_aru_MWhyr,Egenf_cs_MWhyr,Qhsf_shu0_kW,Qhsf_MWhyr,Q_gain_sen_peop0_kW,Qcs_MWhyr,Eauxf_cs_MWhyr,Qcref0_kW,Eauxf_MWhyr,Qcsf_aru0_kW,Q_gain_sen_app_MWhyr,Eauxf_ww_MWhyr,Qwwf0_kW,Qcsf_lat_MWhyr,Qhs_sen_aru0_kW,I_sol_MWhyr,Qcsf0_kW,Qcdataf_MWhyr,Qhs_lat_ahu_MWhyr,Q_gain_sen_roof0_kW,Elf0_kW,Eaf_MWhyr,Egenf_cs0_kW,Eref0_kW,I_sol_and_I_rad0_kW,Q_gain_lat_peop0_kW,Qcs_dis_ls_MWhyr,Qcs_lat_ahu_MWhyr,Ecaf0_kW,QHf0_kW,Q_gain_sen_vent0_kW,Q_gain_sen_wall0_kW,Qcs_sen_ahu_MWhyr,Eauxf_hs_MWhyr,Qcs_sen_sys_MWhyr,Eprof0_kW,Ealf_MWhyr,Ecaf_MWhyr,Qhsf_ahu_MWhyr,Qcs0_kW,Qcs_sen_aru0_kW,Qcs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhsf0_kW,Qcs_sen_sys0_kW,Ealf0_kW,Qhs_sen_sys_MWhyr,Qcs_dis_ls0_kW,QCf0_kW,Qhs_dis_ls_MWhyr,QCf_MWhyr,Qww0_kW,QEf0_kW,Qhs_lat_aru0_kW,Qcs_sen_aru_MWhyr,I_sol_and_I_rad_MWhyr,Eauxf_ve0_kW,Qhsf_lat_MWhyr,Qcs_sen_scu0_kW,Eauxf_ww0_kW,Elf_MWhyr,Eauxf_ve_MWhyr,Eref_MWhyr,Qhprof_MWhyr,Q_loss_sen_ref_MWhyr,Qhs_sen_aru_MWhyr,Q_gain_sen_base_MWhyr,Q_gain_sen_light0_kW,Qhs_sen_shu_MWhyr,Qhs_MWhyr,Qhsf_aru_MWhyr,Q_gain_sen_wind_MWhyr,Qhs_sen_shu0_kW,Qcsf_ahu_MWhyr,I_rad0_kW,I_rad_MWhyr,Qhsf_shu_MWhyr,Qhs_em_ls0_kW,Qcsf_ahu0_kW,Qww_MWhyr,Qhs0_kW,Eauxf_fw0_kW,Q_gain_sen_app0_kW,Q_gain_sen_data_MWhyr,QHf_MWhyr,Qhs_em_ls_MWhyr
B011,9417.600,1440.000,17280.000,541.000,20.101,0.000,0.220,-3517.020,0.000,-781.823,126.617,0.000,0.000,0.000,0.000,0.000,93.769,0,124.346,0.000,0.000,-104.731,413.698,1.059,0.000,3517.020,0,0.000,0.000,111.897,1056.833,0.000,0,75.269,0.000,0.000,0.000,155.208,0.000,7.030,0.000,111.703,0.000,286.309,0.000,0.000,28.024,2872.539,0.000,0.000,6483.328,543.923,-781.823,508.535,0.000,0.000,37.870,3410.583,0.634,0,552.178,0.000,573.811,0.036,24.729,781.823,0.000,661.731,707.748,0,0.000,5.941,203.817,637.568,119.787,0.000,406.942,30.894,-1.706,0.000,0.000,24.729,58.472,23.683,0.000,0.000,-2628.760,0.000,1811.826,0.000,0.000,690.540,0.000,0.000,0.000,0.000,0.000,315.713,0.000,0.000,707.748,0.000,3517.020,23.151,1274.327,0.000,-2628.760,577.308,110.889,0.000,0.000,0.014,1174.258,550.448,0.000,0.000,0,0.000,23.785,183.435,0.000,0.000,0.000,148.415,0.000,0.000,-3.232,-84.423,0.000,0.000,0.000,81.724,0.000,0.581,100.707,0.000,93.769,0.000
B012,7063.200,1440.000,12960.000,406.000,20.139,0.000,0.188,-2655.115,0.000,-586.210,94.866,0.000,0.000,0.000,0.000,0.000,72.862,0,93.267,0.000,0.000,-79.147,311.828,0.454,0.000,2655.115,0,0.000,0.000,83.922,792.624,0.000,0,56.254,0.000,0.000,0.000,116.287,0.000,7.213,0.000,84.566,0.000,214.706,0.000,0.000,21.566,2160.252,0.000,0.000,4888.229,409.515,-586.210,384.046,0.000,0.000,28.420,2574.265,0.543,0,417.336,0.000,430.358,0.031,18.840,586.210,0.000,504.599,535.571,0,0.000,5.952,152.863,478.176,90.961,0.000,306.559,23.185,-1.703,0.000,0.000,18.840,43.883,17.796,0.000,0.000,-1988.055,0.000,1358.869,0.000,0.000,522.424,0.000,0.000,0.000,0.000,0.000,236.785,0.000,0.000,535.571,0.000,2655.115,17.363,962.331,0.000,-1988.055,438.911,84.117,0.000,0.000,0.012,880.694,416.308,0.000,0.000,0,0.000,24.405,137.576,0.000,0.000,0.000,112.216,0.000,0.000,-2.535,-65.688,0.000,0.000,0.000,61.293,0.000,0.249,75.530,0.000,72.862,0.000
B013,9417.600,1440.000,17280.000,541.000,20.101,0.000,0.220,-3517.020,0.000,-781.823,126.617,0.000,0.000,0.000,0.000,0.000,93.769,0,124.346,0.000,0.000,-104.731,413.698,1.059,0.000,3517.020,0,0.000,0.000,111.897,1056.833,0.000,0,75.269,0.000,0.000,0.000,155.208,0.000,7.030,0.000,111.703,0.000,286.309,0.000,0.000,28.024,2872.539,0.000,0.000,6483.328,543.923,-781.823,508.535,0.000,0.000,37.870,3410.583,0.634,0,552.178,0.000,573.811,0.036,24.729,781.823,0.000,661.731,707.748,0,0.000,5.941,203.817,637.568,119.787,0.000,406.942,30.894,-1.706,0.000,0.000,24.729,58.472,23.683,0.000,0.000,-2628.760,0.000,1811.826,0.000,0.000,690.540,0.000,0.000,0.000,0.000,0.000,315.713,0.000,0.000,707.748,0.000,3517.020,23.151,1274.327,0.000,-2628.760,577.308,110.889,0.000,0.000,0.014,1174.258,550.448,0.000,0.000,0,0.000,23.785,183.435,0.000,0.000,0.000,148.415,0.000,0.000,-3.232,-84.423,0.000,0.000,0.000,81.724,0.000,0.581,100.707,0.000,93.769,0.000
B014,8868.543,4068.139,16272.556,510.000,58.708,0.000,0.239,-3324.285,0.000,-736.201,119.243,0.000,0.000,0.000,0.000,0.000,90.671,0,117.276,0.000,0.000,-98.803,323.034,0.000,0.000,3324.285,0,0.000,0.000,105.373,995.218,0.000,0,56.558,0.000,0.000,0.000,146.169,0.000,23.855,0.000,103.973,0.000,269.598,0.000,0.000,25.261,2708.756,0.000,0.000,6123.712,516.739,-736.201,481.207,0.000,0.000,35.700,3221.938,0.709,0,521.355,0.000,540.357,0.039,23.779,736.201,0.000,565.421,663.837,0,0.000,17.352,191.934,600.397,115.459,0.000,316.095,29.124,-3.544,0.000,0.000,23.779,55.127,18.375,0.000,0.000,-2485.737,0.000,1706.194,0.000,0.000,649.086,0.000,0.000,0.000,0.000,0.000,297.307,0.000,0.000,663.837,0.000,3324.285,21.801,1197.864,0.000,-2485.737,482.605,103.727,0.000,0.000,0.015,1105.798,520.606,0.000,0.000,0,0.000,80.708,172.741,0.000,0.000,0.000,118.645,0.000,0.000,-3.212,-82.817,0.000,0.000,0.000,76.960,0.000,0.000,94.836,0.000,90.671,0.000
B015,8889.590,4077.793,16311.174,512.000,59.270,0.000,0.240,-3320.980,0.000,-738.077,119.484,0.000,0.000,0.000,0.000,0.000,91.073,0,117.645,0.000,0.000,-98.617,319.985,0.000,0.000,3320.980,0,0.000,0.000,105.623,997.580,0.000,0,56.924,0.000,0.000,0.000,146.464,0.000,24.335,0.000,103.469,0.000,270.198,0.000,0.000,25.760,2711.233,0.000,0.000,6123.286,516.557,-738.077,480.689,0.000,0.000,35.840,3218.760,0.711,0,520.300,0.000,541.639,0.040,23.894,738.077,0.000,552.039,663.918,0,0.000,17.518,192.389,601.822,115.416,0.000,312.218,29.238,-3.603,0.000,0.000,23.894,55.336,18.544,0.000,0.000,-2480.683,0.000,1710.244,0.000,0.000,649.167,0.000,0.000,0.000,0.000,0.000,298.012,0.000,0.000,663.918,0.000,3320.980,21.853,1198.659,0.000,-2480.683,469.167,103.223,0.000,0.000,0.015,1108.422,519.550,0.000,0.000,0,0.000,82.335,173.151,0.000,0.000,0.000,119.743,0.000,0.000,-3.201,-82.872,0.000,0.000,0.000,77.142,0.000,0.000,95.061,0.000,91.073,0.000
B016,9925.006,4552.755,18211.020,572.000,66.531,0.000,0.258,-3691.439,0.000,-823.782,133.360,0.000,0.000,0.000,0.000,0.000,100.357,0,131.234,0.000,0.000,-109.516,351.618,0.000,0.000,3691.439,0,0.000,0.000,117.925,1113.773,0.000,0,62.722,0.000,0.000,0.000,163.474,0.000,27.519,0.000,114.658,0.000,301.710,0.000,0.000,28.639,3021.342,0.000,0.000,6813.138,574.948,-823.782,534.246,0.000,0.000,40.040,3578.037,0.765,0,577.652,0.000,604.727,0.043,26.510,823.782,0.000,598.942,737.202,0,0.000,19.664,214.798,671.919,128.155,0.000,342.614,32.664,-3.886,0.000,0.000,26.510,61.818,20.465,0.000,0.000,-2754.255,0.000,1909.444,0.000,0.000,720.871,0.000,0.000,0.000,0.000,0.000,332.724,0.000,0.000,737.202,0.000,3691.439,24.398,1332.616,0.000,-2754.255,507.559,114.385,0.000,0.000,0.017,1237.526,576.844,0.000,0.000,0,0.000,93.106,193.318,0.000,0.000,0.000,132.142,0.000,0.000,-3.512,-91.382,0.000,0.000,0.000,86.127,0.000,0.000,106.133,0.000,100.357,0.000
B017,9714.903,4401.124,17825.510,559.000,65.129,0.000,0.255,-3608.210,0.000,-806.411,130.557,0.000,0.000,0.000,0.000,0.000,98.586,0,128.476,0.000,0.000,-107.010,342.542,0.000,0.000,3608.210,0,0.000,0.000,115.429,1090.196,0.000,0,61.552,0.000,0.000,0.000,160.038,0.000,26.427,0.000,112.060,0.000,295.316,0.000,0.000,27.920,2955.572,0.000,0.000,6662.368,562.043,-806.411,522.170,0.000,0.000,39.130,3497.339,0.758,0,564.379,0.000,591.925,0.042,26.012,806.411,0.000,582.257,720.080,0,0.000,19.011,210.251,657.695,125.179,0.000,334.442,31.922,-3.861,0.000,0.000,26.012,60.424,20.085,0.000,0.000,-2690.928,0.000,1869.023,0.000,0.000,704.129,0.000,0.000,0.000,0.000,0.000,325.680,0.000,0.000,720.080,0.000,3608.210,23.882,1302.350,0.000,-2690.928,492.974,111.789,0.000,0.000,0.016,1211.328,563.579,0.000,0.000,0,0.000,90.533,189.226,0.000,0.000,0.000,129.281,0.000,0.000,-3.436,-89.283,0.000,0.000,0.000,84.304,0.000,0.000,103.886,0.000,98.586,0.000
B018,11902.800,7280.000,21840.000,685.000,111.621,0.000,0.329,-4232.175,0.000,-988.150,159.996,0.000,0.000,0.000,0.000,0.000,120.945,0,157.479,0.000,0.000,-123.989,252.417,0.000,0.000,4232.175,0,0.000,0.000,141.425,1335.719,0.000,0,43.500,0.000,0.000,0.000,196.124,0.000,50.651,0.000,129.454,0.000,361.804,0.000,0.000,22.174,3555.261,0.000,0.000,7908.381,674.314,-988.150,612.083,0.000,0.000,47.950,4102.181,0.972,0,653.231,0.000,725.233,0.056,32.298,988.150,0.000,478.864,841.696,0,0.000,32.992,257.602,805.815,146.856,0.000,243.854,39.117,-6.006,0.000,0.000,32.298,74.037,14.443,0.000,0.000,-3114.031,0.000,2289.947,0.000,0.000,819.314,0.000,0.000,0.000,0.000,0.000,399.027,0.000,0.000,841.696,0.000,4232.175,29.260,1534.805,0.000,-3114.031,390.069,129.116,0.000,0.000,0.022,1484.132,652.204,0.000,0.000,0,0.000,171.371,231.842,0.000,0.000,0.000,94.317,0.000,0.000,-3.278,-88.794,0.000,0.000,0.000,103.290,0.000,0.000,127.282,0.000,120.945,0.000
B019,9097.189,4173.023,16692.090,523.000,61.181,0.000,0.257,-3383.426,0.000,-754.706,122.088,0.000,0.000,0.000,0.000,0.000,93.791,0,120.186,0.000,0.000,-100.378,328.405,0.000,0.000,3383.426,0,0.000,0.000,108.090,1020.876,0.000,0,58.634,0.000,0.000,0.000,149.656,0.000,25.455,0.000,104.880,0.000,276.537,0.000,0.000,26.975,2769.370,0.000,0.000,6246.587,526.633,-754.706,489.662,0.000,0.000,36.610,3279.174,0.760,0,529.524,0.000,554.288,0.043,24.665,754.706,0.000,546.292,676.340,0,0.000,18.083,196.882,615.876,117.575,0.000,316.843,29.866,-3.874,0.000,0.000,24.665,56.521,19.164,0.000,0.000,-2524.467,0.000,1750.183,0.000,0.000,661.275,0.000,0.000,0.000,0.000,0.000,304.972,0.000,0.000,676.340,0.000,3383.426,22.363,1222.701,0.000,-2524.467,461.578,104.617,0.000,0.000,0.017,1134.307,528.722,0.000,0.000,0,0.000,86.122,177.194,0.000,0.000,0.000,123.795,0.000,0.000,-3.253,-84.714,0.000,0.000,0.000,78.944,0.000,0.000,97.281,0.000,93.791,0.000
B020,10935.650,5150.288,20065.414,630.000,73.730,0.000,0.282,-4064.193,0.000,-907.643,146.858,0.000,0.000,0.000,0.000,0.000,109.939,0,144.644,0.000,0.000,-120.540,381.878,0.000,0.000,4064.193,0,0.000,0.000,129.934,1227.187,0.000,0,68.546,0.000,0.000,0.000,180.019,0.000,32.065,0.000,126.221,0.000,332.392,0.000,0.000,32.112,3327.933,0.000,0.000,7502.065,633.387,-907.643,588.211,0.000,0.000,44.100,3939.362,0.835,0,635.842,0.000,666.305,0.047,29.217,907.643,0.000,650.640,812.772,0,0.000,22.374,236.671,740.339,141.293,0.000,371.743,35.976,-4.291,0.000,0.000,29.217,68.090,22.407,0.000,0.000,-3031.719,0.000,2103.880,0.000,0.000,794.762,0.000,0.000,0.000,0.000,0.000,366.604,0.000,0.000,812.772,0.000,4064.193,26.883,1468.998,0.000,-3031.719,550.122,125.931,0.000,0.000,0.018,1363.541,634.960,0.000,0.000,0,0.000,105.664,213.003,0.000,0.000,0.000,145.745,0.000,0.000,-3.845,-100.518,0.000,0.000,0.000,94.897,0.000,0.000,116.940,0.000,109.939,0.000
B021,25469.922,7785.444,46733.802,1465.000,106.277,0.000,0.446,-10171.635,0.000,-2113.985,342.092,0.000,0.000,0.000,0.000,0.000,237.658,0,336.910,0.000,0.000,-307.107,1428.160,0.409,0.000,10171.635,0,0.000,0.000,302.625,2858.206,0.000,0,253.532,0.000,0.000,0.000,419.338,0.000,38.307,0.000,341.060,0.000,774.191,0.000,0.000,98.264,7998.091,0.000,0.000,18407.384,1542.766,-2113.985,1474.191,0.000,0.000,102.550,9858.811,1.198,0,1623.812,0.000,1551.873,0.070,65.375,2113.985,0.000,2336.202,2113.151,0,0.000,31.398,551.223,1724.303,359.677,0.000,1399.703,83.659,-5.717,0.000,0.000,65.375,158.342,80.542,0.000,0.000,-7744.825,0.000,4900.088,0.000,0.000,2060.186,0.000,0.000,0.000,0.000,0.000,853.848,0.000,0.000,2113.151,0.000,10171.635,62.612,3715.792,0.000,-7744.825,2023.269,340.364,0.000,0.000,0.027,3175.785,1622.135,0.000,0.000,0,0.000,129.662,496.101,0.000,0.000,0.000,515.788,0.000,0.000,-12.797,-312.933,0.000,0.000,0.000,221.023,0.000,0.224,272.362,0.000,237.658,0.000
B022,29399.329,17981.241,53943.723,1692.000,278.502,0.000,0.613,-10280.948,0.000,-2440.012,394.807,0.000,0.000,0.000,0.000,0.000,280.193,0,388.716,0.000,0.000,-299.978,514.240,0.000,0.000,10280.948,0,0.000,0.000,349.313,3299.160,0.000,0,87.308,0.000,0.000,0.000,483.957,0.000,127.798,0.000,311.349,0.000,893.627,0.000,0.000,45.028,8720.901,0.000,0.000,19282.042,1649.555,-2440.012,1486.333,0.000,0.000,118.440,9968.316,1.725,0,1578.513,0.000,1791.290,0.104,77.423,2440.012,0.000,1026.960,2074.582,0,0.000,82.316,636.264,1990.322,356.744,0.000,495.984,96.622,-12.654,0.000,0.000,77.423,182.874,29.003,0.000,0.000,-7528.305,0.000,5656.056,0.000,0.000,2007.716,0.000,0.000,0.000,0.000,0.000,985.576,0.000,0.000,2074.582,0.000,10280.948,72.272,3723.114,0.000,-7528.305,827.552,310.724,0.000,0.000,0.041,3665.733,1576.684,0.000,0.000,0,0.000,432.382,572.637,0.000,0.000,0.000,189.514,0.000,0.000,-7.394,-199.408,0.000,0.000,0.000,255.122,0.000,0.000,314.381,0.000,280.193,0.000
