DATE,Name,E_sys_kWh,Qhs_sys_kWh,Qww_sys_kWh,Qcs_sys_kWh
2005-01-01 00:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-01 01:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-01 02:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-01 03:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-01 04:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-01 05:00:00,B01,4.817,0.0,0.0,0.0
2005-01-01 06:00:00,B01,32.018,0.0,0.0,0.0
2005-01-01 07:00:00,B01,32.802,140.255,0.0,0.0
2005-01-01 08:00:00,B01,32.8,126.90100000000001,0.0,0.0
2005-01-01 09:00:00,B01,32.033,104.20299999999999,0.0,0.0
2005-01-01 10:00:00,B01,32.801,85.26100000000001,0.0,0.0
2005-01-01 11:00:00,B01,30.873,66.905,0.0,0.0
2005-01-01 12:00:00,B01,32.025999999999996,53.788999999999994,0.0,0.0
2005-01-01 13:00:00,B01,32.794000000000004,44.601000000000006,0.0,0.0
2005-01-01 14:00:00,B01,32.794000000000004,41.681999999999995,0.0,0.0
2005-01-01 15:00:00,B01,32.025,39.443000000000005,0.0,0.0
2005-01-01 16:00:00,B01,32.025,44.67100000000001,0.0,0.0
2005-01-01 17:00:00,B01,32.025,42.246,0.0,0.0
2005-01-01 18:00:00,B01,30.872,42.224,0.0,0.0
2005-01-01 19:00:00,B01,30.864,0.0,0.0,0.0
2005-01-01 20:00:00,B01,16.393,0.0,0.0,0.0
2005-01-01 21:00:00,B01,16.393,0.0,0.0,0.0
2005-01-01 22:00:00,B01,15.24,0.0,0.0,0.0
2005-01-01 23:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-02 00:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-02 01:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-02 02:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-02 03:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-02 04:00:00,B01,3.6630000000000003,0.0,0.0,0.0
2005-01-02 05:00:00,B01,4.817,0.0,0.0,0.0
2005-01-02 06:00:00,B01,5.97,0.0,0.0,0.0
2005-01-02 07:00:00,B01,6.74,0.0,0.0,0.0
2005-01-02 08:00:00,B01,6.74,0.0,0.0,0.0
