DATE,Name,E_sys_kWh,Qhs_sys_kWh,Qww_sys_kWh,Qcs_sys_kWh
2005-01-01 00:00:00,B02,14.136,95.73200000000001,38.984,0.0
2005-01-01 01:00:00,B02,6.947,100.059,38.985,0.0
2005-01-01 02:00:00,B02,6.947,99.955,38.986,0.0
2005-01-01 03:00:00,B02,6.947,99.58200000000001,38.986,0.0
2005-01-01 04:00:00,B02,7.08,99.115,39.419000000000004,0.0
2005-01-01 05:00:00,B02,7.08,98.88799999999999,39.419000000000004,0.0
2005-01-01 06:00:00,B02,7.479,99.295,32.94,0.0
2005-01-01 07:00:00,B02,16.843,85.214,57.25899999999999,0.0
2005-01-01 08:00:00,B02,23.281999999999996,76.949,64.07300000000001,0.0
2005-01-01 09:00:00,B02,26.766,58.702,76.384,0.0
2005-01-01 10:00:00,B02,26.765,46.458,76.374,0.0
2005-01-01 11:00:00,B02,22.462,40.167,61.458,0.0
2005-01-01 12:00:00,B02,7.8660000000000005,60.61600000000001,1.962,0.0
2005-01-01 13:00:00,B02,22.853,30.076999999999998,61.452,0.0
2005-01-01 14:00:00,B02,27.155,23.218000000000004,76.36,0.0
2005-01-01 15:00:00,B02,27.156,35.452,76.357,0.0
2005-01-01 16:00:00,B02,22.853,36.089,61.46,0.0
2005-01-01 17:00:00,B02,16.838,46.211000000000006,41.692,0.0
2005-01-01 18:00:00,B02,23.28,39.275999999999996,64.059,0.0
2005-01-01 19:00:00,B02,23.28,41.15,64.062,0.0
2005-01-01 20:00:00,B02,22.486,43.19,77.025,0.0
2005-01-01 21:00:00,B02,18.437,50.406000000000006,62.437,0.0
2005-01-01 22:00:00,B02,20.855999999999998,51.763000000000005,70.218,0.0
2005-01-01 23:00:00,B02,14.267000000000001,65.766,39.421,0.0
2005-01-02 00:00:00,B02,14.134,69.766,38.991,0.0
2005-01-02 01:00:00,B02,6.946000000000001,78.773,38.995,0.0
2005-01-02 02:00:00,B02,6.946000000000001,83.801,38.998000000000005,0.0
2005-01-02 03:00:00,B02,6.946000000000001,86.859,39.0,0.0
2005-01-02 04:00:00,B02,7.08,90.14200000000001,39.434,0.0
2005-01-02 05:00:00,B02,7.08,93.604,39.436,0.0
2005-01-02 06:00:00,B02,7.479,97.57799999999999,32.955,0.0
2005-01-02 07:00:00,B02,16.843,87.294,57.284,0.0
2005-01-02 08:00:00,B02,23.283,82.228,64.101,0.0
2005-01-02 09:00:00,B02,26.767,65.958,76.418,0.0
2005-01-02 10:00:00,B02,26.766,59.277,76.41199999999999,0.0
2005-01-02 11:00:00,B02,22.464000000000002,57.211000000000006,61.492,0.0
2005-01-02 12:00:00,B02,7.867000000000001,79.96,1.9709999999999999,0.0
2005-01-02 13:00:00,B02,22.857,52.92,61.49,0.0
2005-01-02 14:00:00,B02,27.156999999999996,48.385,76.404,0.0
2005-01-02 15:00:00,B02,27.156999999999996,51.956,76.407,0.0
2005-01-02 16:00:00,B02,22.858,64.456,61.497,0.0
2005-01-02 17:00:00,B02,16.84,73.679,41.718,0.0
2005-01-02 18:00:00,B02,23.281999999999996,69.347,64.094,0.0
2005-01-02 19:00:00,B02,23.281999999999996,71.589,64.096,0.0
2005-01-02 20:00:00,B02,22.486,75.15899999999999,77.064,0.0
2005-01-02 21:00:00,B02,18.441,81.087,62.468999999999994,0.0
2005-01-02 22:00:00,B02,20.855,82.92200000000001,70.251,0.0
2005-01-02 23:00:00,B02,14.269,95.352,39.441,0.0
2005-01-03 00:00:00,B02,14.136,97.861,39.01,0.0
2005-01-03 01:00:00,B02,6.947,104.23899999999999,39.01,0.0
2005-01-03 02:00:00,B02,6.947,106.075,39.01,0.0
2005-01-03 03:00:00,B02,6.947,107.79700000000001,39.01,0.0
2005-01-03 04:00:00,B02,7.08,109.243,39.442,0.0
2005-01-03 05:00:00,B02,7.081,110.758,39.442,0.0
2005-01-03 06:00:00,B02,7.48,113.075,32.959,0.0
2005-01-03 07:00:00,B02,16.844,101.171,57.288000000000004,0.0
2005-01-03 08:00:00,B02,23.283,94.91799999999999,64.104,0.0
2005-01-03 09:00:00,B02,26.767,74.357,76.416,0.0
2005-01-03 10:00:00,B02,26.766,61.597,76.405,0.0
2005-01-03 11:00:00,B02,22.464000000000002,60.29,61.481,0.0
2005-01-03 12:00:00,B02,7.867000000000001,80.11,1.9669999999999999,0.0
2005-01-03 13:00:00,B02,22.855,50.401,61.472,0.0
2005-01-03 14:00:00,B02,27.156,40.87,76.384,0.0
2005-01-03 15:00:00,B02,27.159000000000002,45.318999999999996,76.388,0.0
2005-01-03 16:00:00,B02,22.858,58.568999999999996,61.483000000000004,0.0
2005-01-03 17:00:00,B02,16.84,67.406,41.708,0.0
2005-01-03 18:00:00,B02,23.281,60.708999999999996,64.079,0.0
2005-01-03 19:00:00,B02,23.284000000000002,61.708999999999996,64.08,0.0
2005-01-03 20:00:00,B02,22.488000000000003,63.574,77.045,0.0
2005-01-03 21:00:00,B02,18.438,68.87,62.452,0.0
2005-01-03 22:00:00,B02,20.854,68.708,70.23100000000001,0.0
2005-01-03 23:00:00,B02,14.267999999999999,81.265,39.428000000000004,0.0
2005-01-04 00:00:00,B02,14.135,84.324,38.998000000000005,0.0
2005-01-04 01:00:00,B02,6.947,93.137,39.001,0.0
2005-01-04 02:00:00,B02,6.947,95.50399999999999,39.001999999999995,0.0
2005-01-04 03:00:00,B02,6.947,97.402,39.003,0.0
2005-01-04 04:00:00,B02,7.08,99.491,39.436,0.0
2005-01-04 05:00:00,B02,7.08,102.14299999999999,39.437,0.0
2005-01-04 06:00:00,B02,7.479,104.875,32.955999999999996,0.0
2005-01-04 07:00:00,B02,16.842,93.708,57.284,0.0
2005-01-04 08:00:00,B02,23.285999999999998,88.939,64.102,0.0
2005-01-04 09:00:00,B02,26.768,83.667,76.42399999999999,0.0
2005-01-04 10:00:00,B02,26.771,81.13600000000001,76.423,0.0
2005-01-04 11:00:00,B02,22.465,82.007,61.504,0.0
2005-01-04 12:00:00,B02,7.867999999999999,105.354,1.975,0.0
2005-01-04 13:00:00,B02,22.859,81.824,61.503,0.0
2005-01-04 14:00:00,B02,27.159000000000002,78.628,76.42,0.0
2005-01-04 15:00:00,B02,27.159000000000002,79.613,76.421,0.0
2005-01-04 16:00:00,B02,22.859,84.85799999999999,61.505,0.0
2005-01-04 17:00:00,B02,16.840999999999998,93.307,41.725,0.0
2005-01-04 18:00:00,B02,23.283,88.34,64.102,0.0
2005-01-04 19:00:00,B02,23.283,90.538,64.105,0.0
2005-01-04 20:00:00,B02,22.487,92.50399999999999,77.072,0.0
2005-01-04 21:00:00,B02,18.44,97.61200000000001,62.476000000000006,0.0
2005-01-04 22:00:00,B02,20.859,99.678,70.259,0.0
2005-01-04 23:00:00,B02,14.27,113.454,39.449,0.0
2005-01-05 00:00:00,B02,14.136,112.709,39.014,0.0
2005-01-05 01:00:00,B02,6.9479999999999995,119.074,39.014,0.0
2005-01-05 02:00:00,B02,6.9479999999999995,120.975,39.015,0.0
2005-01-05 03:00:00,B02,6.9479999999999995,122.822,39.015,0.0
2005-01-05 04:00:00,B02,7.081,123.99600000000001,39.446999999999996,0.0
2005-01-05 05:00:00,B02,7.081,125.255,39.446999999999996,0.0
2005-01-05 06:00:00,B02,7.48,127.35799999999999,32.964,0.0
2005-01-05 07:00:00,B02,16.845,115.839,57.29600000000001,0.0
2005-01-05 08:00:00,B02,23.287,110.26,64.11399999999999,0.0
2005-01-05 09:00:00,B02,26.769000000000002,101.24799999999999,76.433,0.0
2005-01-05 10:00:00,B02,26.768,94.619,76.42699999999999,0.0
2005-01-05 11:00:00,B02,22.465999999999998,91.585,61.505,0.0
2005-01-05 12:00:00,B02,7.869,113.179,1.975,0.0
2005-01-05 13:00:00,B02,22.857,88.376,61.501000000000005,0.0
2005-01-05 14:00:00,B02,27.162,82.87899999999999,76.417,0.0
2005-01-05 15:00:00,B02,27.163,84.939,76.419,0.0
2005-01-05 16:00:00,B02,22.86,91.495,61.505,0.0
2005-01-05 17:00:00,B02,16.842,99.98899999999999,41.725,0.0
2005-01-05 18:00:00,B02,23.285999999999998,94.765,64.10300000000001,0.0
2005-01-05 19:00:00,B02,23.285999999999998,96.63600000000001,64.10600000000001,0.0
2005-01-05 20:00:00,B02,22.491,99.32,77.074,0.0
2005-01-05 21:00:00,B02,18.44,104.85799999999999,62.479,0.0
2005-01-05 22:00:00,B02,20.855999999999998,105.83,70.26100000000001,0.0
2005-01-05 23:00:00,B02,14.27,118.939,39.45,0.0
2005-01-06 00:00:00,B02,14.137,120.994,39.018,0.0
2005-01-06 01:00:00,B02,6.9479999999999995,129.071,39.02,0.0
2005-01-06 02:00:00,B02,6.9479999999999995,132.826,39.022,0.0
2005-01-06 03:00:00,B02,6.949,135.768,39.024,0.0
2005-01-06 04:00:00,B02,7.082000000000001,138.528,39.458,0.0
2005-01-06 05:00:00,B02,7.082000000000001,141.439,39.459,0.0
2005-01-06 06:00:00,B02,7.532,144.812,32.976,0.0
2005-01-06 07:00:00,B02,16.844,134.497,57.313,0.0
2005-01-06 08:00:00,B02,23.288,130.252,64.133,0.0
2005-01-06 09:00:00,B02,26.77,117.897,76.455,0.0
2005-01-06 10:00:00,B02,26.773000000000003,106.82,76.447,0.0
2005-01-06 11:00:00,B02,22.465999999999998,101.568,61.52,0.0
2005-01-06 12:00:00,B02,7.869,123.796,1.9780000000000002,0.0
2005-01-06 13:00:00,B02,22.857,93.09700000000001,61.513000000000005,0.0
2005-01-06 14:00:00,B02,27.163,91.515,76.433,0.0
2005-01-06 15:00:00,B02,27.163,95.455,76.437,0.0
2005-01-06 16:00:00,B02,22.861,106.17399999999999,61.522,0.0
2005-01-06 17:00:00,B02,16.842,114.291,41.736999999999995,0.0
2005-01-06 18:00:00,B02,23.284000000000002,109.74600000000001,64.119,0.0
2005-01-06 19:00:00,B02,23.284000000000002,111.646,64.12100000000001,0.0
2005-01-06 20:00:00,B02,22.488000000000003,114.671,77.09100000000001,0.0
2005-01-06 21:00:00,B02,18.442999999999998,119.244,62.492,0.0
2005-01-06 22:00:00,B02,20.86,120.336,70.275,0.0
2005-01-06 23:00:00,B02,14.27,131.314,39.457,0.0
2005-01-07 00:00:00,B02,14.137,133.02700000000002,39.024,0.0
2005-01-07 01:00:00,B02,6.949,138.975,39.024,0.0
2005-01-07 02:00:00,B02,6.949,140.466,39.024,0.0
2005-01-07 03:00:00,B02,6.949,141.878,39.024,0.0
2005-01-07 04:00:00,B02,7.082000000000001,143.009,39.457,0.0
2005-01-07 05:00:00,B02,7.132999999999999,144.226,39.457,0.0
2005-01-07 06:00:00,B02,7.532,145.84799999999998,32.972,0.0
2005-01-07 07:00:00,B02,16.846,134.06,57.306999999999995,0.0
2005-01-07 08:00:00,B02,23.285,125.728,64.123,0.0
2005-01-07 09:00:00,B02,26.773000000000003,108.18700000000001,76.44,0.0
2005-01-07 10:00:00,B02,26.768,95.848,76.43,0.0
2005-01-07 11:00:00,B02,22.465,88.557,61.498999999999995,0.0
2005-01-07 12:00:00,B02,7.869,109.648,1.972,0.0
2005-01-07 13:00:00,B02,22.86,90.501,61.498000000000005,0.0
2005-01-07 14:00:00,B02,27.159000000000002,81.817,76.416,0.0
2005-01-07 15:00:00,B02,27.159000000000002,82.103,76.419,0.0
2005-01-07 16:00:00,B02,22.857,93.85600000000001,61.507,0.0
2005-01-07 17:00:00,B02,16.842,102.045,41.726000000000006,0.0
2005-01-07 18:00:00,B02,23.285999999999998,96.835,64.104,0.0
2005-01-07 19:00:00,B02,23.284000000000002,98.176,64.10600000000001,0.0
2005-01-07 20:00:00,B02,22.487,101.26100000000001,77.07600000000001,0.0
2005-01-07 21:00:00,B02,18.44,105.99,62.479,0.0
2005-01-07 22:00:00,B02,20.855999999999998,106.89399999999999,70.26100000000001,0.0
2005-01-07 23:00:00,B02,14.27,118.225,39.448,0.0
2005-01-08 00:00:00,B02,14.137,122.266,39.018,0.0
2005-01-08 01:00:00,B02,6.9479999999999995,130.754,39.021,0.0
2005-01-08 02:00:00,B02,6.949,135.391,39.024,0.0
2005-01-08 03:00:00,B02,6.949,138.411,39.025999999999996,0.0
2005-01-08 04:00:00,B02,7.082000000000001,141.226,39.459,0.0
2005-01-08 05:00:00,B02,7.132999999999999,144.63299999999998,39.461,0.0
2005-01-08 06:00:00,B02,7.5329999999999995,148.086,32.978,0.0
2005-01-08 07:00:00,B02,16.846,137.929,57.316,0.0
2005-01-08 08:00:00,B02,23.285,134.315,64.137,0.0
2005-01-08 09:00:00,B02,26.773000000000003,123.344,76.461,0.0
2005-01-08 10:00:00,B02,26.773000000000003,118.306,76.455,0.0
2005-01-08 11:00:00,B02,22.467,112.07,61.528999999999996,0.0
2005-01-08 12:00:00,B02,7.87,131.232,1.9809999999999999,0.0
2005-01-08 13:00:00,B02,22.858,109.057,61.525,0.0
2005-01-08 14:00:00,B02,27.16,107.038,76.446,0.0
2005-01-08 15:00:00,B02,27.160999999999998,110.844,76.449,0.0
2005-01-08 16:00:00,B02,22.858,117.777,61.531000000000006,0.0
2005-01-08 17:00:00,B02,16.843,126.978,41.745,0.0
2005-01-08 18:00:00,B02,23.285,123.87700000000001,64.131,0.0
2005-01-08 19:00:00,B02,23.285,127.355,64.135,0.0
2005-01-08 20:00:00,B02,22.489,132.499,77.11,0.0
2005-01-08 21:00:00,B02,18.442,137.589,62.50899999999999,0.0
2005-01-08 22:00:00,B02,20.861,140.821,70.296,0.0
2005-01-08 23:00:00,B02,14.323,152.239,39.471,0.0
2005-01-09 00:00:00,B02,14.190999999999999,155.72299999999998,39.04,0.0
2005-01-09 01:00:00,B02,7.004,163.918,39.042,0.0
2005-01-09 02:00:00,B02,7.005,167.338,39.043,0.0
2005-01-09 03:00:00,B02,7.005,170.269,39.044000000000004,0.0
2005-01-09 04:00:00,B02,7.138999999999999,172.983,39.478,0.0
2005-01-09 05:00:00,B02,7.138999999999999,175.78599999999997,39.479,0.0
2005-01-09 06:00:00,B02,7.539,178.96400000000003,32.992,0.0
2005-01-09 07:00:00,B02,16.9,168.852,57.338,0.0
2005-01-09 08:00:00,B02,23.340999999999998,164.235,64.15899999999999,0.0
2005-01-09 09:00:00,B02,26.774,141.708,76.47800000000001,0.0
2005-01-09 10:00:00,B02,26.774,137.969,76.464,0.0
2005-01-09 11:00:00,B02,22.47,127.039,61.531000000000006,0.0
2005-01-09 12:00:00,B02,7.921,145.124,1.98,0.0
2005-01-09 13:00:00,B02,22.861,115.146,61.52,0.0
2005-01-09 14:00:00,B02,27.164,110.618,76.44,0.0
2005-01-09 15:00:00,B02,27.160999999999998,112.271,76.446,0.0
2005-01-09 16:00:00,B02,22.862,126.536,61.533,0.0
2005-01-09 17:00:00,B02,16.843,133.95600000000002,41.745,0.0
2005-01-09 18:00:00,B02,23.288,129.556,64.13,0.0
2005-01-09 19:00:00,B02,23.288,130.703,64.131,0.0
2005-01-09 20:00:00,B02,22.489,133.619,77.10300000000001,0.0
2005-01-09 21:00:00,B02,18.442,137.41899999999998,62.501999999999995,0.0
2005-01-09 22:00:00,B02,20.858,138.36700000000002,70.286,0.0
2005-01-09 23:00:00,B02,14.323,148.274,39.463,0.0
2005-01-10 00:00:00,B02,14.19,151.882,39.033,0.0
2005-01-10 01:00:00,B02,7.002000000000001,156.819,39.032,0.0
2005-01-10 02:00:00,B02,7.002999999999999,159.011,39.033,0.0
2005-01-10 03:00:00,B02,7.002999999999999,160.314,39.033,0.0
2005-01-10 04:00:00,B02,7.1370000000000005,162.237,39.466,0.0
2005-01-10 05:00:00,B02,7.1370000000000005,162.99200000000002,39.466,0.0
2005-01-10 06:00:00,B02,7.5360000000000005,165.422,32.981,0.0
2005-01-10 07:00:00,B02,16.897000000000002,153.869,57.321000000000005,0.0
2005-01-10 08:00:00,B02,23.338,149.4,64.141,0.0
2005-01-10 09:00:00,B02,26.775,146.63299999999998,76.471,0.0
2005-01-10 10:00:00,B02,26.775,144.75799999999998,76.469,0.0
2005-01-10 11:00:00,B02,22.471,144.584,61.543,0.0
2005-01-10 12:00:00,B02,7.926,166.11700000000002,1.985,0.0
2005-01-10 13:00:00,B02,22.859,128.625,61.532,0.0
