AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
15.2145052374,B008,srf0,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,2.75,-0.0,west
11.686483221,B008,srf1,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,2.54710025294,-0.0,west
11.6864832211,B008,srf2,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,1.20289974706,-0.0,west
15.2145052374,B008,srf3,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,1.20289974706,-0.0,west
11.686483221,B008,srf4,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,2.95289974706,-0.0,west
15.2145052374,B008,srf5,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,2.75,-0.0,west
15.2145052374,B008,srf6,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,4.29710025294,-0.0,west
11.6864832211,B008,srf7,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,4.29710025294,-0.0,west
15.2145052374,B008,srf8,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,6.25,-0.0,west
11.686483221,B008,srf9,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,6.04710025294,-0.0,west
11.6864832211,B008,srf10,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,4.70289974706,-0.0,west
15.2145052374,B008,srf11,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,4.70289974706,-0.0,west
11.686483221,B008,srf12,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,6.45289974706,-0.0,west
15.2145052374,B008,srf13,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,6.25,-0.0,west
15.2145052374,B008,srf14,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,7.79710025294,-0.0,west
11.6864832211,B008,srf15,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,7.79710025294,-0.0,west
15.2145052374,B008,srf16,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,9.75,-0.0,west
11.686483221,B008,srf17,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,9.54710025294,-0.0,west
11.6864832211,B008,srf18,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,8.20289974706,-0.0,west
15.2145052374,B008,srf19,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,8.20289974706,-0.0,west
11.686483221,B008,srf20,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,9.95289974706,-0.0,west
15.2145052374,B008,srf21,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,9.75,-0.0,west
15.2145052374,B008,srf22,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,11.2971002529,-0.0,west
11.6864832211,B008,srf23,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,11.2971002529,-0.0,west
15.2145052374,B008,srf24,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,13.25,-0.0,west
11.686483221,B008,srf25,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,13.0471002529,-0.0,west
11.6864832211,B008,srf26,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,11.7028997471,-0.0,west
15.2145052374,B008,srf27,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,11.7028997471,-0.0,west
11.686483221,B008,srf28,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,13.4528997471,-0.0,west
15.2145052374,B008,srf29,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,13.25,-0.0,west
15.2145052374,B008,srf30,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,14.7971002529,-0.0,west
11.6864832211,B008,srf31,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,14.7971002529,-0.0,west
15.2145052374,B008,srf32,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,16.75,-0.0,west
11.686483221,B008,srf33,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,16.5471002529,-0.0,west
11.6864832211,B008,srf34,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,15.2028997471,-0.0,west
15.2145052374,B008,srf35,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,15.2028997471,-0.0,west
11.686483221,B008,srf36,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,16.9528997471,-0.0,west
15.2145052374,B008,srf37,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,16.75,-0.0,west
15.2145052374,B008,srf38,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,18.2971002529,-0.0,west
11.6864832211,B008,srf39,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,18.2971002529,-0.0,west
15.2145052374,B008,srf40,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,20.25,-0.0,west
11.686483221,B008,srf41,walls,371458.566814,-0.766603779563,140393.648287,0.64212042886,20.0471002529,-0.0,west
11.6864832211,B008,srf42,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,18.7028997471,-0.0,west
15.2145052374,B008,srf43,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,18.7028997471,-0.0,west
11.686483221,B008,srf44,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,20.4528997471,-0.0,west
15.2145052374,B008,srf45,walls,371501.133831,-0.766603779563,140444.467471,0.64212042886,20.25,-0.0,west
15.2145052374,B008,srf46,walls,371479.850322,-0.766603779563,140419.057879,0.64212042886,21.7971002529,-0.0,west
11.6864832211,B008,srf47,walls,371482.641621,-0.766603779563,140422.390307,0.64212042886,21.7971002529,-0.0,west
