4.854931e+002	4.452532e+002	4.288077e+002	
4.110898e+002	3.749879e+002	3.602334e+002	
3.950436e+002	3.548597e+002	3.385688e+002	
3.276608e+002	2.941841e+002	2.806200e+002	
5.008238e+002	4.543300e+002	4.353569e+002	
4.145141e+002	3.768075e+002	3.614262e+002	
5.328828e+002	4.919342e+002	4.751984e+002	
3.923772e+002	3.614116e+002	3.487554e+002	
3.050476e+002	2.754413e+002	2.633412e+002	
2.212859e+002	2.001278e+002	1.914803e+002	
4.447582e+002	4.025518e+002	3.853523e+002	
3.110173e+002	2.834785e+002	2.722531e+002	
7.409941e+002	6.925401e+002	6.727368e+002	
5.514227e+002	5.151805e+002	5.003680e+002	
7.432154e+002	6.954557e+002	6.759371e+002	
5.755200e+002	5.385860e+002	5.234915e+002	
7.468723e+002	6.982491e+002	6.783771e+002	
5.878205e+002	5.488898e+002	5.329794e+002	
7.018090e+002	6.768050e+002	6.665853e+002	
5.678677e+002	5.384935e+002	5.264879e+002	
6.682925e+002	6.460118e+002	6.369058e+002	
5.428550e+002	5.163036e+002	5.054523e+002	
6.647503e+002	6.436049e+002	6.349624e+002	
5.199907e+002	4.941487e+002	4.835871e+002	
6.478165e+002	6.274131e+002	6.190742e+002	
5.043612e+002	4.792383e+002	4.689707e+002	
6.621292e+002	6.417296e+002	6.333923e+002	
5.193681e+002	4.947171e+002	4.846421e+002	
6.811303e+002	6.603998e+002	6.519272e+002	
5.266165e+002	5.016359e+002	4.914269e+002	
7.001501e+002	6.786824e+002	6.699087e+002	
5.693610e+002	5.429944e+002	5.322189e+002	
7.836655e+002	7.579727e+002	7.474728e+002	
7.475165e+002	7.179183e+002	7.058212e+002	
7.765659e+002	7.511059e+002	7.407010e+002	
7.426614e+002	7.132554e+002	7.012369e+002	
7.727344e+002	7.474000e+002	7.370466e+002	
6.951108e+002	6.638716e+002	6.511050e+002	
7.344719e+002	6.879385e+002	6.691063e+002	
6.616375e+002	6.170600e+002	5.990123e+002	
7.638405e+002	7.201613e+002	7.024488e+002	
6.750690e+002	6.319108e+002	6.143875e+002	
7.610809e+002	7.201234e+002	7.035251e+002	
6.820283e+002	6.405444e+002	6.236950e+002	
8.635869e+002	8.403036e+002	8.308044e+002	
8.031198e+002	7.750136e+002	7.635428e+002	
8.672361e+002	8.438544e+002	8.343150e+002	
8.061217e+002	7.779105e+002	7.663969e+002	
7.904357e+002	7.652147e+002	7.549067e+002	
7.476445e+002	7.198069e+002	7.084301e+002	
7.926426e+002	7.673511e+002	7.570144e+002	
7.493523e+002	7.214510e+002	7.100483e+002	
7.988252e+002	7.733365e+002	7.629191e+002	
7.648450e+002	7.350479e+002	7.228704e+002	
8.286503e+002	8.000160e+002	7.883132e+002	
7.746735e+002	7.444936e+002	7.321595e+002	
6.240527e+002	5.725627e+002	5.515186e+002	
5.876107e+002	5.382274e+002	5.180444e+002	
6.162342e+002	5.647509e+002	5.437095e+002	
5.632258e+002	5.174763e+002	4.987787e+002	
6.099033e+002	5.587706e+002	5.378726e+002	
5.444947e+002	5.001105e+002	4.819708e+002	
1.571328e+002	1.375549e+002	1.295536e+002	
1.464679e+002	1.282189e+002	1.207607e+002	
3.867754e+002	3.385856e+002	3.188904e+002	
3.178438e+002	2.782426e+002	2.620578e+002	
4.896155e+002	4.286129e+002	4.036809e+002	
5.046442e+002	4.417686e+002	4.160714e+002	
1.060532e+003	1.060324e+003	1.060239e+003	
1.061280e+003	1.061072e+003	1.060987e+003	
1.060630e+003	1.060422e+003	1.060337e+003	
1.061407e+003	1.061198e+003	1.061113e+003	
1.061020e+003	1.060812e+003	1.060727e+003	
1.061368e+003	1.061160e+003	1.061074e+003	
5.834646e+002	5.354600e+002	5.158832e+002	
4.267844e+002	3.889367e+002	3.734984e+002	
9.027540e+002	8.545947e+002	8.349125e+002	
8.043531e+002	7.539646e+002	7.333710e+002	
1.013267e+003	9.723408e+002	9.556144e+002	
1.010353e+003	9.615102e+002	9.415475e+002	
1.009207e+003	9.706112e+002	9.548372e+002	
9.908459e+002	9.440910e+002	9.249832e+002	
9.401716e+002	9.125836e+002	9.013091e+002	
9.088320e+002	8.752404e+002	8.615110e+002	
9.253925e+002	8.982381e+002	8.871409e+002	
8.246329e+002	7.926521e+002	7.795814e+002	
6.047534e+002	5.745635e+002	5.622627e+002	
5.371426e+002	5.037654e+002	4.901504e+002	
6.146542e+002	5.815549e+002	5.680928e+002	
5.792546e+002	5.426951e+002	5.278017e+002	
3.730098e+002	3.352238e+002	3.199139e+002	
3.320798e+002	2.946485e+002	2.794497e+002	
3.721648e+002	3.414225e+002	3.289704e+002	
3.445013e+002	3.118624e+002	2.986176e+002	
4.816590e+002	4.363402e+002	4.180049e+002	
4.173381e+002	3.737027e+002	3.559899e+002	
3.719694e+002	3.256248e+002	3.066834e+002	
2.285062e+002	2.000357e+002	1.883999e+002	
1.988368e+002	1.740629e+002	1.639381e+002	
1.310586e+001	1.147295e+001	1.080559e+001	
2.381343e+002	2.084642e+002	1.963382e+002	
1.621647e-001	1.419601e-001	1.337025e-001	
1.058209e+003	1.058002e+003	1.057917e+003	
1.059013e+003	1.058805e+003	1.058720e+003	
1.058065e+003	1.057857e+003	1.057772e+003	
1.058964e+003	1.058756e+003	1.058671e+003	
1.058174e+003	1.057966e+003	1.057882e+003	
1.058754e+003	1.058546e+003	1.058461e+003	
7.701084e+002	7.182960e+002	6.971205e+002	
7.737874e+002	7.234242e+002	7.028409e+002	
7.225093e+002	6.763076e+002	6.574250e+002	
4.196235e+002	3.838310e+002	3.692029e+002	
3.215675e+002	2.932675e+002	2.817018e+002	
4.113272e+002	3.731800e+002	3.577112e+002	
7.877357e+002	7.362527e+002	7.152117e+002	
7.867272e+002	7.345818e+002	7.132708e+002	
7.674114e+002	7.305950e+002	7.155482e+002	
6.248499e+002	5.814119e+002	5.636688e+002	
7.296869e+002	6.813463e+002	6.616010e+002	
7.363766e+002	6.896574e+002	6.705653e+002	
7.262692e+002	6.793591e+002	6.601877e+002	
5.000648e+002	4.588044e+002	4.419413e+002	
3.414449e+002	3.108037e+002	2.982833e+002	
4.335883e+002	3.952105e+002	3.795915e+002	
8.387469e+002	7.782078e+002	7.534662e+002	
